"Bob,Express","El,Rio","Fury","Indiana,River","Mount,Mara,VR","Naga,Bay","Oki,Doki","Revolution","Speedy,Bob","The,Dreamcatcher","Typhoon","Wildwaterbaan",time
10,0,0,0,0,0,5,30,0,5,40,10,20221104 001001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 002001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 003001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 004001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 005001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 010001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 011002
10,0,0,0,0,0,5,30,0,5,40,10,20221104 012001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 013001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 014001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 015001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 020001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 021001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 022001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 023001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 024002
10,0,0,0,0,0,5,30,0,5,40,10,20221104 025001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 030001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 031001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 032001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 033001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 034001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 035001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 040001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 041001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 042001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 043001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 044001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 045001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 050001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 051001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 052001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 053001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 054001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 055001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 060001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 061001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 062001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 063001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 064001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 065001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 070001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 071001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 072001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 073001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 074001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 075001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 080001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 081001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 082001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 083001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 084001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 085001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 090001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 091001
10,0,0,0,0,0,5,30,0,5,40,10,20221104 092001
0,0,0,0,0,0,0,0,0,0,0,0,20221104 093001
0,0,0,0,0,0,0,0,0,0,0,0,20221104 094001
0,0,0,0,0,0,0,0,0,0,0,0,20221104 095001
0,0,0,0,0,0,0,0,0,0,0,0,20221104 100001
5,0,5,0,0,5,0,0,0,0,0,5,20221104 101001
5,0,5,0,0,5,0,0,0,0,0,5,20221104 102001
20,0,60,5,0,20,0,0,5,5,0,15,20221104 103001
30,0,55,10,0,20,0,0,5,5,0,15,20221104 104001
30,0,55,10,0,40,5,0,10,10,20,15,20221104 105001
30,0,55,10,0,40,5,0,10,10,20,15,20221104 110001
30,0,55,10,0,40,5,5,0,10,20,15,20221104 111001
30,0,55,10,0,40,5,5,0,10,20,15,20221104 112002
30,5,55,10,0,40,5,5,10,10,20,15,20221104 113001
35,10,40,15,0,40,25,25,20,20,40,10,20221104 114001
35,10,40,15,0,40,25,25,20,20,40,10,20221104 115001
20,10,40,15,0,40,25,25,20,20,60,10,20221104 120001
20,10,40,30,0,0,25,25,25,25,60,10,20221104 121001
20,10,40,30,0,0,25,25,25,25,60,10,20221104 122001
20,10,40,30,0,0,25,25,25,25,60,10,20221104 123001
20,15,30,25,0,0,15,35,25,15,40,10,20221104 124001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 125001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 130001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 131001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 132001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 133001
20,15,30,25,0,0,15,35,25,15,40,5,20221104 134001
10,20,30,35,0,0,40,35,25,15,40,5,20221104 135001
10,20,30,35,0,0,40,35,25,20,40,10,20221104 140001
10,20,30,35,0,0,40,35,25,20,40,10,20221104 141001
10,10,30,20,0,0,25,30,30,25,30,15,20221104 142001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 143001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 144001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 145001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 150001
10,10,30,20,0,40,25,30,30,25,30,15,20221104 151001
10,10,45,20,0,40,25,45,30,20,30,15,20221104 152001
10,5,45,20,0,40,25,45,30,20,30,15,20221104 153001
10,5,45,20,0,40,25,45,30,20,30,15,20221104 154001
10,5,45,20,0,40,25,45,30,20,30,15,20221104 155001
15,5,50,20,0,40,25,45,30,20,30,15,20221104 160001
15,5,50,20,0,45,15,45,10,10,45,20,20221104 161001
15,5,50,20,0,45,15,45,10,10,45,20,20221104 162001
15,5,50,20,0,45,15,45,10,10,45,20,20221104 163002
15,5,50,20,0,45,15,45,10,10,45,20,20221104 164001
15,5,50,20,0,45,15,45,10,10,45,20,20221104 165001
5,5,40,20,0,45,15,45,10,10,45,20,20221104 170001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 171001
5,5,40,20,0,30,0,30,10,10,30,10,20221104 172001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 173001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 174001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 175001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 180001
5,5,40,20,0,30,10,30,10,10,30,10,20221104 181001
10,5,40,5,0,35,5,35,5,10,30,0,20221104 182001
10,5,40,5,0,35,156,35,5,10,30,0,20221104 183001
10,5,40,5,0,35,145,0,5,10,30,10,20221104 184001
10,5,40,5,0,35,135,0,5,10,30,10,20221104 185001
5,5,40,5,0,35,126,30,5,10,30,10,20221104 190001
5,5,40,5,0,25,115,30,5,15,25,5,20221104 191001
5,5,40,5,0,25,105,30,5,15,25,5,20221104 192001
5,5,40,5,0,0,0,30,5,15,25,5,20221104 193001
5,5,40,5,0,15,0,30,5,15,25,5,20221104 194001
5,5,30,5,0,10,0,10,5,15,25,5,20221104 195001
0,5,30,5,0,10,0,10,5,15,25,5,20221104 200001
5,5,56,5,0,10,0,10,5,15,55,5,20221104 201001
5,5,45,5,0,10,0,10,5,45,45,5,20221104 202001
36,0,45,0,0,35,0,35,0,0,36,0,20221104 203002
25,0,45,0,0,25,0,25,0,0,25,0,20221104 204001
15,0,45,0,0,16,0,16,0,0,16,0,20221104 205001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 210001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 211001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 212001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 213001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 214001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 215001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 220001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 221001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 222001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 223001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 224001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 225001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 230001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 231001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 232001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 233001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 234001
5,0,45,0,0,10,0,10,0,0,15,0,20221104 235001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 000001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 001001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 002001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 003001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 004001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 005001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 010001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 011001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 012002
5,0,45,0,0,10,0,10,0,0,15,0,20221105 013001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 014001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 015001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 020001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 021001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 022001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 023001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 024001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 025001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 030001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 031001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 032001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 033001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 034001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 035001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 040001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 041001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 042001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 043001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 044002
5,0,45,0,0,10,0,10,0,0,15,0,20221105 045001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 050001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 051001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 052001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 053001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 054001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 055001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 060001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 061001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 062001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 063001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 064001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 065001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 070001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 071001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 072001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 073001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 074001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 075001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 080001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 081001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 082001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 083001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 084001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 085001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 090001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 091001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 092001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 093001
5,0,45,0,0,10,0,10,0,0,15,0,20221105 094001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 095001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 100001
5,0,0,0,0,0,0,0,0,0,5,0,20221105 101002
5,0,0,5,0,0,5,0,0,0,5,0,20221105 102001
25,0,35,5,0,5,5,0,0,0,0,0,20221105 103001
30,5,45,5,0,5,5,30,5,5,0,10,20221105 104002
30,5,45,5,0,40,5,20,5,10,5,15,20221105 105001
30,5,45,5,0,40,5,20,5,10,5,15,20221105 110001
40,10,50,5,0,40,5,20,25,10,5,15,20221105 111001
40,10,50,5,0,60,15,35,30,15,45,5,20221105 112001
40,10,50,5,0,60,15,35,30,15,45,5,20221105 113001
40,10,50,5,0,60,15,35,30,15,45,5,20221105 114001
40,10,50,5,0,60,15,35,30,15,45,5,20221105 115001
40,10,50,5,0,60,15,35,30,15,45,5,20221105 120001
30,15,50,30,0,60,15,35,30,35,45,5,20221105 121001
30,15,50,30,0,60,15,35,30,35,45,5,20221105 122001
30,15,50,30,0,60,15,35,30,35,45,5,20221105 123002
30,15,50,30,0,60,15,35,30,35,45,5,20221105 124001
30,15,50,30,0,60,15,35,30,35,45,5,20221105 125001
30,15,50,30,0,60,15,35,30,35,45,5,20221105 130001
30,15,50,30,0,60,15,35,30,35,45,5,20221105 131001
35,10,50,20,0,60,20,50,30,50,50,10,20221105 132001
35,10,50,20,0,60,20,50,30,50,50,10,20221105 133001
35,10,50,20,0,60,20,50,30,50,50,10,20221105 134001
35,10,50,20,0,60,20,50,30,50,50,10,20221105 135001
35,10,50,20,0,60,20,50,30,50,50,10,20221105 140001
35,10,60,45,0,60,20,50,30,25,55,10,20221105 141001
35,10,60,45,0,60,0,40,30,25,55,10,20221105 142001
35,10,60,45,0,60,20,40,30,25,55,10,20221105 143001
35,10,60,45,0,60,20,40,30,25,55,10,20221105 144001
35,10,0,40,0,60,0,35,20,35,65,10,20221105 145001
35,10,0,40,0,60,20,35,20,35,65,10,20221105 150001
35,10,60,40,0,60,20,35,20,35,65,10,20221105 151001
35,10,60,40,0,60,20,35,20,35,65,10,20221105 152001
35,10,60,40,0,60,20,35,20,35,65,10,20221105 153001
35,10,60,40,0,60,20,35,20,35,65,10,20221105 154001
35,10,60,45,0,60,30,40,25,35,45,15,20221105 155001
35,10,60,45,0,60,30,40,25,35,45,15,20221105 160001
35,10,60,45,0,60,30,40,25,35,45,15,20221105 161001
35,10,60,45,0,60,30,40,25,35,45,15,20221105 162001
35,10,60,45,0,60,30,40,25,35,45,15,20221105 163001
35,15,75,45,0,60,30,40,25,30,45,10,20221105 164001
35,15,75,45,0,60,30,40,25,30,45,10,20221105 165001
35,15,75,45,0,60,30,40,25,30,45,10,20221105 170001
35,15,75,45,0,60,30,40,25,30,45,10,20221105 171001
30,5,75,45,0,60,25,25,25,20,50,10,20221105 172001
30,5,75,45,0,60,25,25,25,20,50,10,20221105 173002
30,5,75,45,0,60,25,25,25,20,50,10,20221105 174001
30,5,75,45,0,60,25,25,25,20,50,10,20221105 175001
30,5,75,45,0,60,25,25,25,20,50,10,20221105 180001
20,5,75,20,0,60,15,20,10,20,90,10,20221105 181001
20,5,75,20,0,60,165,20,10,20,90,10,20221105 182001
20,5,75,20,0,60,155,20,10,20,90,10,20221105 183001
20,5,75,20,0,60,146,20,10,20,90,10,20221105 184001
20,5,75,20,0,60,135,20,10,20,90,10,20221105 185001
15,5,55,5,0,50,125,25,10,20,60,5,20221105 190001
15,5,55,5,0,50,116,25,10,20,60,5,20221105 191001
15,5,45,5,0,35,0,25,10,20,60,5,20221105 192001
15,5,45,5,0,35,0,20,10,10,50,5,20221105 193001
15,5,45,5,0,35,0,20,10,10,50,5,20221105 194001
15,5,76,5,0,30,0,25,5,5,75,5,20221105 195001
15,5,65,5,0,30,0,25,5,5,66,5,20221105 200001
10,5,55,5,0,20,0,56,5,5,57,5,20221105 201001
10,5,46,5,0,46,0,46,5,5,45,5,20221105 202001
36,35,45,35,0,36,0,36,35,36,45,5,20221105 203001
25,25,25,25,0,25,0,25,25,27,24,29,20221105 204001
15,15,25,16,0,20,0,20,17,17,20,20,20221105 205001
10,5,25,5,0,20,0,20,6,6,20,6,20221105 210001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 211001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 212001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 213001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 214001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 215001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 220001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 221001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 222001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 223001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 225001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 230001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 231001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 232001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 233001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 234001
0,0,0,0,0,0,0,0,0,0,0,0,20221105 235001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 000001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 001001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 002001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 003001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 004001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 005001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 010001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 011001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 012001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 013001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 014001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 015001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 020001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 021001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 022001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 023001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 024001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 025001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 030001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 031001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 032001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 033001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 034001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 035001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 040001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 041001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 042001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 043001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 044001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 045001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 050001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 051002
0,0,0,0,0,0,0,0,0,0,0,0,20221106 052001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 053001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 054001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 055001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 060001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 061001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 062001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 063001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 064001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 065001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 070001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 071001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 072001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 073001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 074001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 075001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 080001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 081001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 082001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 083001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 084001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 085001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 090002
0,0,0,0,0,0,0,0,0,0,0,0,20221106 091001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 092001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 093002
0,0,0,0,0,0,0,0,0,0,0,0,20221106 094001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 095001
0,0,0,0,0,0,0,0,0,0,0,0,20221106 100001
0,0,5,0,0,0,0,5,0,0,0,0,20221106 101001
5,0,25,0,0,5,15,5,0,0,5,0,20221106 102001
5,0,25,0,0,5,15,5,5,5,20,0,20221106 103001
5,5,25,5,0,20,15,5,5,5,20,5,20221106 104001
5,5,25,5,0,20,15,5,5,5,20,5,20221106 105001
10,5,25,5,0,0,10,5,5,5,20,5,20221106 110001
10,5,25,5,0,20,10,15,5,5,35,5,20221106 111001
10,5,20,5,0,20,10,15,5,5,35,5,20221106 112001
10,5,20,5,0,20,10,15,5,5,35,5,20221106 113001
5,5,20,5,0,20,10,15,5,5,35,5,20221106 114001
5,10,20,10,0,35,20,15,5,5,35,5,20221106 115001
5,10,20,10,0,35,20,25,15,10,25,5,20221106 120001
5,10,20,10,0,35,20,25,15,10,25,5,20221106 121001
5,10,15,10,0,35,20,25,15,10,25,5,20221106 122002
5,10,15,5,0,20,15,35,15,15,10,5,20221106 123001
5,10,15,5,0,20,15,35,15,15,10,5,20221106 124001
5,10,15,5,0,15,15,35,15,15,10,5,20221106 125001
5,10,15,5,0,10,5,10,10,5,5,5,20221106 130001
5,10,15,5,0,10,5,10,10,5,5,5,20221106 131001
5,10,15,5,0,10,5,10,10,5,5,5,20221106 132001
5,10,15,5,0,20,5,10,10,5,5,5,20221106 133001
5,10,15,5,0,20,5,10,10,5,5,5,20221106 134001
5,10,15,5,0,20,5,10,10,5,5,5,20221106 135002
5,5,20,20,0,40,5,10,5,15,5,5,20221106 140001
5,5,20,20,0,40,5,10,5,15,5,5,20221106 141001
5,5,20,20,0,40,5,10,5,15,5,5,20221106 142001
5,5,20,20,0,40,5,10,5,15,5,5,20221106 143001
5,5,20,20,0,40,5,10,5,15,5,5,20221106 144001
5,5,20,20,0,40,5,10,5,15,5,5,20221106 145001
5,5,20,20,0,40,5,10,5,15,5,5,20221106 150001
5,5,15,20,0,20,5,25,5,5,10,5,20221106 151001
5,5,15,20,0,20,5,25,0,5,10,5,20221106 152001
5,5,15,20,0,20,5,25,0,5,10,5,20221106 153001
5,5,15,20,0,25,5,25,0,5,10,5,20221106 154001
5,5,15,20,0,25,5,25,0,5,10,5,20221106 155001
5,5,15,5,0,20,5,25,5,5,0,5,20221106 160001
5,5,15,5,0,20,5,20,5,5,0,5,20221106 161001
5,5,15,5,0,20,5,20,5,5,10,5,20221106 162001
5,5,15,5,0,20,5,20,5,5,10,5,20221106 163001
5,5,0,5,0,20,5,20,5,5,10,5,20221106 164001
5,5,0,5,0,20,5,20,5,5,10,5,20221106 165001
5,5,15,5,0,20,5,20,5,5,10,5,20221106 170001
5,5,15,5,0,20,5,20,5,5,10,5,20221106 171001
5,5,46,5,0,46,5,5,5,5,10,5,20221106 172001
36,35,35,36,0,35,35,36,35,36,35,36,20221106 173001
25,25,25,25,0,25,26,25,26,25,26,25,20221106 174001
15,15,25,15,0,15,15,15,15,15,15,15,20221106 175001
6,5,25,6,0,15,5,6,5,6,10,6,20221106 180001
